date,securities_code,securities_name,close,open,high,low,trade_volumn
2020-11-18,710664,神盾兆豐9B購01,----,----,----,----,0
2020-11-18,710668,原相兆豐9B購02,----,----,----,----,0
2020-11-18,710669,環球晶兆豐9B購02,----,----,----,----,0
2020-11-18,710670,雙美群益9B購01,----,----,----,----,0
2020-11-18,710671,大江富邦9C購02,----,----,----,----,0
2020-11-18,710675,群聯凱基9B購04,----,----,----,----,0
2020-11-18,710680,雙鴻第一9B購01,----,----,----,----,0
2020-11-18,710681,泰博中信9B購01,----,----,----,----,0
2020-11-18,710687,威剛麥證9B購01,----,----,----,----,0
2020-11-18,710690,環球晶統一9C購01,0.78,0.78,0.78,0.78,1
2020-11-18,710691,群聯國泰9C購01,----,----,----,----,0
2020-11-18,710692,精測國泰9C購02,----,----,----,----,0
2020-11-18,710693,優群國泰9B購01,----,----,----,----,0
2020-11-18,710694,晟德兆豐9B購01,----,----,----,----,0
2020-11-18,710695,鈊象兆豐9B購01,----,----,----,----,0
2020-11-18,710713,弘塑凱基9B購01,----,----,----,----,0
2020-11-18,710714,環球晶凱基9B購03,----,----,----,----,0
2020-11-18,710717,宏捷科永豐9B購01,0.49,0.53,0.53,0.49,2
2020-11-18,710721,威剛統一9C購02,----,----,----,----,0
2020-11-18,710722,宏捷科凱基9B購02,----,----,----,----,0
2020-11-18,710723,原相凱基9B購02,----,----,----,----,0
2020-11-18,710725,優群凱基9B購01,----,----,----,----,0
2020-11-18,710727,凡甲元大9B購01,----,----,----,----,0
2020-11-18,710728,弘塑元大9B購02,----,----,----,----,0
2020-11-18,710730,威剛元大9B購03,----,----,----,----,0
2020-11-18,710732,雙鴻元大9C購03,----,----,----,----,0
2020-11-18,710734,精測兆豐9B購01,----,----,----,----,0
2020-11-18,710735,鈺太兆豐9B購01,----,----,----,----,0
2020-11-18,710750,群聯元大9B購01,----,----,----,----,0
2020-11-18,710754,精測富邦9B購01,----,----,----,----,0
2020-11-18,710756,順達群益9B購01,----,----,----,----,0
2020-11-18,710757,頎邦群益9B購01,----,----,----,----,0
2020-11-18,710762,穩懋中信9C購01,----,----,----,----,0
2020-11-18,710764,良維凱基9B購01,0.03,0.03,0.03,0.03,1
2020-11-18,710767,雙鴻永豐9B購01,1.09,1.18,1.18,1.09,2
2020-11-18,710768,中美晶統一9C購01,1.34,1.35,1.35,1.34,3
2020-11-18,710769,宏捷科統一9C購01,----,----,----,----,0
2020-11-18,710770,中美晶兆豐9B購01,----,----,----,----,0
2020-11-18,710772,穩懋兆豐9B購02,----,----,----,----,0
2020-11-18,710785,鈊象凱基9B購02,----,----,----,----,0
2020-11-18,710786,神盾中信9C購01,----,----,----,----,0
2020-11-18,710790,原相國票9C購01,----,----,----,----,0
2020-11-18,710795,原相元大9B購05,----,----,----,----,0
2020-11-18,710797,雙鴻元大9B購02,----,----,----,----,0
2020-11-18,710805,精測統一9B購02,0.84,0.84,0.84,0.84,1
2020-11-18,710811,原相永豐9B購01,----,----,----,----,0
2020-11-18,710818,雙鴻富邦9B購02,----,----,----,----,0
2020-11-18,710819,原相元大9B購06,0.63,0.63,0.63,0.63,1
2020-11-18,710831,宜鼎中信9B購01,----,----,----,----,0
2020-11-18,710833,群聯中信9C購02,----,----,----,----,0
2020-11-18,710838,精測凱基9B購01,----,----,----,----,0
2020-11-18,710842,鈊象凱基9B購03,0.57,0.57,0.57,0.57,1
2020-11-18,710850,鈊象元大9C購02,----,----,----,----,0
2020-11-18,710854,神盾永豐9C購01,----,----,----,----,0
2020-11-18,710860,原相國票9C購02,----,----,----,----,0
2020-11-18,710863,神盾麥證9C購01,----,----,----,----,0
2020-11-18,710865,大江凱基9C購01,----,----,----,----,0
2020-11-18,710874,神盾群益9C購01,----,----,----,----,0
2020-11-18,710879,神盾國泰01購01,0.47,0.41,0.47,0.41,5
2020-11-18,710890,聯亞統一9C購01,0.12,0.12,0.12,0.12,1
2020-11-18,710891,穩懋統一9C購03,1.52,1.50,1.52,1.50,2
2020-11-18,710900,威剛元大9C購01,----,----,----,----,0
2020-11-18,710903,雍智元大9C購01,----,----,----,----,0
2020-11-18,710913,雙鴻國泰01購01,----,----,----,----,0
2020-11-18,710914,原相元大01購01,0.98,1.08,1.09,0.98,5
2020-11-18,710916,鈊象元大9C購03,1.83,1.86,1.91,1.83,6
2020-11-18,710917,碩禾台新9C購01,----,----,----,----,0
2020-11-18,710922,聯亞中信01購01,----,----,----,----,0
2020-11-18,710930,群聯統一01購01,0.60,0.60,0.60,0.60,1
2020-11-18,710938,環球晶國泰9C購01,----,----,----,----,0
2020-11-18,710949,金居中信9C購02,----,----,----,----,0
2020-11-18,710950,譜瑞中信03購01,----,----,----,----,0
2020-11-18,710951,譜瑞中信05購01,----,----,----,----,0
2020-11-18,710959,神盾統一9C購01,0.07,0.07,0.07,0.07,1
2020-11-18,710961,環球晶統一01購01,0.78,0.78,0.78,0.78,1
2020-11-18,710964,環球晶統一9C購02,1.12,1.04,1.13,1.04,12
2020-11-18,710965,頎邦統一9C購01,1.15,1.14,1.15,1.14,2
2020-11-18,710968,環球晶國票9C購01,----,----,----,----,0
2020-11-18,710971,弘塑元大9C購01,----,----,----,----,0
2020-11-18,710976,原相元大01購02,1.56,1.73,1.79,1.56,8
2020-11-18,710977,泰博元大01購01,1.70,1.74,1.80,1.61,7
2020-11-18,710983,雙鴻元大9C購04,----,----,----,----,0
2020-11-18,710984,鈊象元大9C購04,----,----,----,----,0
2020-11-18,710985,鈺太元大9C購01,----,----,----,----,0
2020-11-18,710988,群聯中信01購01,----,----,----,----,0
2020-11-18,710989,環球晶中信9C購02,----,----,----,----,0
2020-11-18,710990,頎邦中信01購01,----,----,----,----,0
2020-11-18,710995,群聯統一01購02,----,----,----,----,0
2020-11-18,710996,網家統一01購01,----,----,----,----,0
2020-11-18,710998,大江國泰01購01,----,----,----,----,0
2020-11-18,710999,聯亞國泰01購01,0.60,0.66,0.68,0.60,29
2020-11-18,711000,雙美國泰01購01,----,----,----,----,0
2020-11-18,711001,環球晶富邦01購01,0.31,0.31,0.31,0.31,1
2020-11-18,711008,雙美元大9C購02,----,----,----,----,0
2020-11-18,711011,神盾國票9C購02,----,----,----,----,0
2020-11-18,711024,建榮群益9C購01,----,----,----,----,0
2020-11-18,711031,頎邦群益9C購01,----,----,----,----,0
2020-11-18,711033,大江凱基9C購02,----,----,----,----,0
2020-11-18,711045,大江元大9C購01,0.22,0.22,0.23,0.22,3
2020-11-18,711050,鈊象國泰01購01,2.00,2.08,2.09,2.00,7
2020-11-18,711056,碩禾中信03購01,----,----,----,----,0
2020-11-18,711062,宏捷科凱基9C購03,4.16,3.78,4.41,3.78,10
2020-11-18,711063,頎邦凱基9C購01,2.54,2.56,2.57,2.54,3
2020-11-18,711064,凡甲統一01購01,----,----,----,----,0
2020-11-18,711066,大學光國票9C購01,----,----,----,----,0
2020-11-18,711068,群聯國泰01購01,1.22,1.28,1.28,1.22,3
2020-11-18,711071,凡甲元大9C購01,----,----,----,----,0
2020-11-18,711072,大江元大9C購02,----,----,----,----,0
2020-11-18,711074,台燿元大9C購01,----,----,----,----,0
2020-11-18,711075,宇峻元大01購01,----,----,----,----,0
2020-11-18,711076,宏捷科元大9C購02,1.22,1.22,1.22,1.22,1
2020-11-18,711078,泰博元大9C購02,0.30,0.31,0.31,0.30,2
2020-11-18,711081,雍智元大9C購02,----,----,----,----,0
2020-11-18,711082,環球晶元大9C購01,----,----,----,----,0
2020-11-18,711083,精測富邦9C購01,0.44,0.44,0.44,0.44,1
2020-11-18,711084,穩懋富邦01購01,0.79,0.71,0.79,0.67,10
2020-11-18,711086,威剛凱基01購01,----,----,----,----,0
2020-11-18,711091,弘塑統一01購01,----,----,----,----,0
2020-11-18,711093,頎邦統一9C購02,0.91,0.95,0.95,0.91,3
2020-11-18,711095,精測元大9C購01,----,----,----,----,0
2020-11-18,711097,中美晶國泰01購01,2.73,2.73,2.73,2.73,2
2020-11-18,711100,新普群益9C購01,----,----,----,----,0
2020-11-18,711108,鈺太凱基9C購01,0.71,0.71,0.71,0.71,1
2020-11-18,711110,台燿統一01購01,----,----,----,----,0
2020-11-18,711111,群聯統一9C購01,----,----,----,----,0
2020-11-18,711112,穩懋統一01購01,1.12,1.06,1.15,1.05,13
2020-11-18,711113,穩懋統一9C購04,----,----,----,----,0
2020-11-18,711123,大江元大9C購03,----,----,----,----,0
2020-11-18,711124,原相元大9C購01,----,----,----,----,0
2020-11-18,711125,神盾元大9C購02,----,----,----,----,0
2020-11-18,711128,金居國泰01購01,1.11,1.10,1.16,1.09,10
2020-11-18,711129,威剛國泰01購01,0.95,0.91,0.95,0.91,4
2020-11-18,711130,譜瑞國泰01購01,----,----,----,----,0
2020-11-18,711136,威剛群益9C購01,----,----,----,----,0
2020-11-18,711138,雙美群益9C購01,----,----,----,----,0
2020-11-18,711142,鈊象凱基9C購01,1.47,1.57,1.58,1.47,7
2020-11-18,711143,大學光統一02購01,3.53,3.53,3.53,3.53,1
2020-11-18,711144,寶雅統一01購01,----,----,----,----,0
2020-11-18,711148,凡甲國泰01購01,----,----,----,----,0
2020-11-18,711149,網龍國泰01購01,0.02,0.02,0.02,0.02,3
2020-11-18,711151,泰博中信01購01,0.11,0.11,0.11,0.09,8
2020-11-18,711157,大學光元大9C購02,----,----,----,----,0
2020-11-18,711161,泰博元大9C購03,0.10,0.10,0.10,0.10,1
2020-11-18,711162,雍智元大9C購03,----,----,----,----,0
2020-11-18,711164,環球晶元大9C購02,----,----,----,----,0
2020-11-18,711165,聯亞元大9C購01,0.60,0.66,0.66,0.60,6
2020-11-18,711166,雙美元大9C購03,----,----,----,----,0
2020-11-18,711167,神盾麥證9C購02,----,----,----,----,0
2020-11-18,711169,精測凱基01購01,----,----,----,----,0
2020-11-18,711174,寶雅統一01購02,----,----,----,----,0
2020-11-18,711180,環球晶國票9C購02,0.55,0.55,0.55,0.55,1
2020-11-18,711182,原相國泰9C購01,----,----,----,----,0
2020-11-18,711183,泰博國泰01購01,0.11,0.11,0.13,0.10,6
2020-11-18,711184,穩懋國泰9C購01,3.28,3.28,3.28,3.28,1
2020-11-18,711185,大學光元大9C購03,----,----,----,----,0
2020-11-18,711188,穩懋元大9C購01,1.71,1.72,1.72,1.71,3
2020-11-18,711196,世界統一9C購01,----,----,----,----,0
2020-11-18,711197,精測統一9C購01,----,----,----,----,0
2020-11-18,711199,元太富邦9C購01,0.66,0.66,0.66,0.66,1
2020-11-18,711200,合晶富邦9C購01,----,----,----,----,0
2020-11-18,711204,雙鴻群益9C購01,----,----,----,----,0
2020-11-18,711207,群聯兆豐9C購01,----,----,----,----,0
2020-11-18,711208,群聯兆豐9C購02,----,----,----,----,0
2020-11-18,711217,建榮永豐9C購01,0.06,0.06,0.06,0.06,1
2020-11-18,711218,泰博永豐9C購01,----,----,----,----,0
2020-11-18,711224,凡甲元大9C購02,----,----,----,----,0
2020-11-18,711228,精測元大9C購02,----,----,----,----,0
2020-11-18,711232,中美晶凱基9C購01,4.75,4.75,4.75,4.75,1
2020-11-18,711234,宏捷科凱基9C購04,1.08,1.06,1.17,1.01,34
2020-11-18,711235,網家凱基9C購02,----,----,----,----,0
2020-11-18,711242,世界群益9C購01,----,----,----,----,0
2020-11-18,711245,大江兆豐9C購01,----,----,----,----,0
2020-11-18,711254,群聯麥證9C購01,----,----,----,----,0
2020-11-18,711255,大學光國泰9C購01,----,----,----,----,0
2020-11-18,711256,元太國泰01購01,1.29,1.13,1.29,1.13,11
2020-11-18,711257,勝麗群益9B購01,----,----,----,----,0
2020-11-18,711258,環球晶富邦01購02,----,----,----,----,0
2020-11-18,711259,大學光國票9C購03,----,----,----,----,0
2020-11-18,711260,旺矽國票9B購01,----,----,----,----,0
2020-11-18,711261,金居國票9B購01,----,----,----,----,0
2020-11-18,711262,新普國票9B購01,----,----,----,----,0
2020-11-18,711263,雙美國票9B購03,----,----,----,----,0
2020-11-18,711264,大學光永豐9B購03,3.89,3.89,3.89,3.89,1
2020-11-18,711265,神盾永豐9B購02,----,----,----,----,0
2020-11-18,711266,鈊象永豐9B購02,----,----,----,----,0
2020-11-18,711267,金居凱基9B購02,----,----,----,----,0
2020-11-18,711268,新普凱基9B購01,----,----,----,----,0
2020-11-18,711269,聯亞凱基9B購01,----,----,----,----,0
2020-11-18,711270,台燿統一01購02,0.14,0.14,0.14,0.14,1
2020-11-18,711271,瓦城統一01購01,0.63,0.59,0.68,0.59,5
2020-11-18,711272,譜瑞統一9C購01,0.59,0.60,0.60,0.56,5
2020-11-18,711273,鈊象統一9B購02,1.14,1.14,1.14,1.14,1
2020-11-18,711274,力旺元大9B購01,----,----,----,----,0
2020-11-18,711275,元太元大9B購03,----,----,----,----,0
2020-11-18,711276,宇峻元大9C購02,----,----,----,----,0
2020-11-18,711277,旺矽元大9B購02,----,----,----,----,0
2020-11-18,711278,旺矽元大9B購03,----,----,----,----,0
2020-11-18,711279,信驊元大9B購02,----,----,----,----,0
2020-11-18,711280,是方元大9C購01,----,----,----,----,0
2020-11-18,711281,閎康元大9B購01,----,----,----,----,0
2020-11-18,711282,群聯元大9B購09,----,----,----,----,0
2020-11-18,711283,聯亞元大9B購06,----,----,----,----,0
2020-11-18,711284,信驊兆豐9B購01,0.10,0.10,0.10,0.10,1
2020-11-18,711285,穩懋兆豐9C購01,1.12,1.12,1.12,1.12,1
2020-11-18,711286,弘塑元富9B購02,----,----,----,----,0
2020-11-18,711287,環球晶元富9B購03,----,----,----,----,0
2020-11-18,711288,環球晶元富9B購04,----,----,----,----,0
2020-11-18,711289,新普麥證9B購01,----,----,----,----,0
2020-11-18,711290,鈊象麥證9C購01,----,----,----,----,0
2020-11-18,711291,網家國泰01購01,----,----,----,----,0
2020-11-18,711292,M31永豐9B購01,----,----,----,----,0
2020-11-18,711293,力旺永豐9B購03,----,----,----,----,0
2020-11-18,711294,原相永豐9B購02,----,----,----,----,0
2020-11-18,711295,精測永豐9B購01,----,----,----,----,0
2020-11-18,711296,力旺元大9B購02,----,----,----,----,0
2020-11-18,711297,中美晶元大9B購05,----,----,----,----,0
2020-11-18,711298,世界元大9B購01,----,----,----,----,0
2020-11-18,711299,世界元大9B購02,----,----,----,----,0
2020-11-18,711300,信昌電元大9B購01,----,----,----,----,0
2020-11-18,711301,博智元大9C購01,----,----,----,----,0
2020-11-18,711302,群聯元大9B購10,----,----,----,----,0
2020-11-18,711303,譜瑞元大9B購02,----,----,----,----,0
2020-11-18,711304,信驊群益9B購01,----,----,----,----,0
2020-11-18,711305,精測群益9B購04,----,----,----,----,0
2020-11-18,711306,環球晶群益9C購01,----,----,----,----,0
2020-11-18,711307,聚積國票9B購01,----,----,----,----,0
2020-11-18,711308,M31統一9C購01,0.54,0.52,0.54,0.52,2
2020-11-18,711309,久元統一01購01,----,----,----,----,0
2020-11-18,711310,原相統一01購01,----,----,----,----,0
2020-11-18,711311,環球晶統一9C購03,1.50,1.46,1.50,1.45,9
2020-11-18,711312,雙鴻統一9C購02,----,----,----,----,0
2020-11-18,711313,穩懋凱基9C購02,----,----,----,----,0
2020-11-18,711314,凡甲麥證9B購01,----,----,----,----,0
2020-11-18,711315,精測麥證9C購01,----,----,----,----,0
2020-11-18,711316,中美晶元富9B購03,----,----,----,----,0
2020-11-18,711317,博智元富9B購01,----,----,----,----,0
2020-11-18,711318,網家元富9B購01,----,----,----,----,0
2020-11-18,711319,璟德兆豐9B購01,----,----,----,----,0
2020-11-18,711320,聯亞兆豐9B購01,----,----,----,----,0
2020-11-18,711321,原相元大9B購07,----,----,----,----,0
2020-11-18,711322,環球晶元大9B購02,----,----,----,----,0
2020-11-18,711323,環球晶元大9B購03,----,----,----,----,0
2020-11-18,711324,凡甲富邦9C購01,----,----,----,----,0
2020-11-18,711325,久元群益9B購01,----,----,----,----,0
2020-11-18,711326,金居群益9C購01,0.63,0.64,0.65,0.62,8
2020-11-18,711327,群聯群益9B購06,----,----,----,----,0
2020-11-18,711328,譜瑞群益9B購02,----,----,----,----,0
2020-11-18,711329,譜瑞統一01購01,----,----,----,----,0
2020-11-18,711330,元太凱基9C購01,0.92,0.88,0.93,0.88,7
2020-11-18,711331,台燿凱基9B購03,----,----,----,----,0
2020-11-18,711332,聯亞凱基9C購01,----,----,----,----,0
2020-11-18,711333,久元中信9B購01,----,----,----,----,0
2020-11-18,711334,久元永豐9B購02,----,----,----,----,0
2020-11-18,711335,大田永豐9B購02,----,----,----,----,0
2020-11-18,711336,茂達永豐9B購01,----,----,----,----,0
2020-11-18,711337,順達永豐9B購01,----,----,----,----,0
2020-11-18,711338,網家永豐9B購01,----,----,----,----,0
2020-11-18,711339,晟德永豐9B購01,0.60,0.60,0.60,0.60,1
2020-11-18,711340,M31國票9C購01,----,----,----,----,0
2020-11-18,711341,世界元富9B購01,----,----,----,----,0
2020-11-18,711342,晶焱元富9B購01,----,----,----,----,0
2020-11-18,711343,雍智國泰01購01,2.08,2.16,2.16,2.08,2
2020-11-18,711344,力旺元大9B購03,----,----,----,----,0
2020-11-18,711345,久元元大9B購02,----,----,----,----,0
2020-11-18,711346,大江元大9B購02,----,----,----,----,0
2020-11-18,711347,元太元大9B購04,----,----,----,----,0
2020-11-18,711348,合晶元大9B購01,0.37,0.37,0.37,0.37,1
2020-11-18,711349,宇峻元大9B購02,----,----,----,----,0
2020-11-18,711350,宜鼎元大9B購02,0.11,0.12,0.12,0.11,4
2020-11-18,711351,金居元大9C購01,1.37,1.37,1.37,1.37,1
2020-11-18,711352,新普元大9B購02,----,----,----,----,0
2020-11-18,711353,新普元大9B購03,----,----,----,----,0
2020-11-18,711354,網家元大9B購05,----,----,----,----,0
2020-11-18,711355,環球晶元大9C購03,----,----,----,----,0
2020-11-18,711356,大江群益9C購01,0.10,0.10,0.10,0.10,1
2020-11-18,711357,世界群益9C購02,----,----,----,----,0
2020-11-18,711358,宜鼎群益9B購01,----,----,----,----,0
2020-11-18,711359,雙美群益9C購02,----,----,----,----,0
2020-11-18,711360,晟德群益9B購02,----,----,----,----,0
2020-11-18,711361,鈊象群益9B購04,----,----,----,----,0
2020-11-18,711362,原相第一9B購01,----,----,----,----,0
2020-11-18,711363,皇田永豐9B購01,----,----,----,----,0
2020-11-18,711364,力旺麥證9B購01,----,----,----,----,0
2020-11-18,711365,合晶凱基9B購01,----,----,----,----,0
2020-11-18,711366,是方凱基9B購01,----,----,----,----,0
2020-11-18,711367,原相凱基9B購05,----,----,----,----,0
2020-11-18,711368,優群凱基9B購02,----,----,----,----,0
2020-11-18,711369,聯亞凱基01購01,1.11,1.20,1.20,1.11,3
2020-11-18,711370,鈊象凱基9B購04,----,----,----,----,0
2020-11-18,711371,久元統一01購02,----,----,----,----,0
2020-11-18,711372,久元統一01購03,----,----,----,----,0
2020-11-18,711373,雙鴻統一9B購01,----,----,----,----,0
2020-11-18,711374,穩懋統一9C購05,----,----,----,----,0
2020-11-18,711375,寶雅統一01購03,----,----,----,----,0
2020-11-18,711376,群聯富邦9C購01,----,----,----,----,0
2020-11-18,711377,精測富邦9C購02,----,----,----,----,0
2020-11-18,711378,鈊象富邦9C購01,----,----,----,----,0
2020-11-18,711379,凡甲國票9C購01,----,----,----,----,0
2020-11-18,711380,弘塑國票9C購01,----,----,----,----,0
2020-11-18,711381,原相國票9B購03,----,----,----,----,0
2020-11-18,711382,雍智國票9B購02,----,----,----,----,0
2020-11-18,711383,鈊象國票9B購05,----,----,----,----,0
2020-11-18,711384,久元元富9B購01,----,----,----,----,0
2020-11-18,711385,旺矽元富9B購01,----,----,----,----,0
2020-11-18,711386,神盾元富9C購01,----,----,----,----,0
2020-11-18,711387,新普元富9B購01,----,----,----,----,0
2020-11-18,711388,大江兆豐9B購01,----,----,----,----,0
2020-11-18,711389,元太兆豐9B購01,----,----,----,----,0
2020-11-18,711390,台燿兆豐9B購02,----,----,----,----,0
2020-11-18,711391,力旺國票9B購01,----,----,----,----,0
2020-11-18,711392,元太國票9B購03,----,----,----,----,0
2020-11-18,711393,金居國票9C購01,0.69,0.72,0.72,0.69,3
2020-11-18,711394,頎邦國票9C購01,----,----,----,----,0
2020-11-18,711395,六角凱基9B購02,----,----,----,----,0
2020-11-18,711396,聯亞凱基9B購02,----,----,----,----,0
2020-11-18,711397,晟德凱基9B購01,0.80,0.80,0.80,0.80,1
2020-11-18,711398,元太富邦01購01,0.34,0.34,0.34,0.34,1
2020-11-18,711399,元太統一01購01,----,----,----,----,0
2020-11-18,711400,元太統一9C購01,----,----,----,----,0
2020-11-18,711401,穩懋統一9B購11,----,----,----,----,0
2020-11-18,711402,寶雅統一01購04,----,----,----,----,0
2020-11-18,711403,台燿元大9B購02,----,----,----,----,0
2020-11-18,711404,旺矽元大9B購04,----,----,----,----,0
2020-11-18,711405,信驊元大9C購01,0.79,0.79,0.79,0.79,1
2020-11-18,711406,胡連元大9B購01,----,----,----,----,0
2020-11-18,711407,網家元大9B購06,----,----,----,----,0
2020-11-18,711408,環球晶元大9B購04,----,----,----,----,0
2020-11-18,711409,晟德元大9B購01,0.88,0.88,0.88,0.88,1
2020-11-18,711410,邦特永豐9B購02,----,----,----,----,0
2020-11-18,711411,是方永豐9B購01,----,----,----,----,0
2020-11-18,711412,聯亞永豐9B購02,----,----,----,----,0
2020-11-18,711413,大江群益9B購03,----,----,----,----,0
2020-11-18,711414,元太群益9B購02,----,----,----,----,0
2020-11-18,711415,威剛群益9C購02,----,----,----,----,0
2020-11-18,711416,是方群益9B購02,----,----,----,----,0
2020-11-18,711417,璟德群益9B購01,2.14,1.72,2.14,1.72,3
2020-11-18,711418,元太元富9B購02,----,----,----,----,0
2020-11-18,711419,聯亞元富9B購01,----,----,----,----,0
2020-11-18,711420,網家兆豐9C購01,----,----,----,----,0
2020-11-18,711421,優群兆豐9B購01,----,----,----,----,0
2020-11-18,711422,信驊國泰01購01,0.55,0.48,0.56,0.48,17
2020-11-18,711423,是方國泰9C購01,----,----,----,----,0
2020-11-18,711424,大江群益9B購04,0.11,0.11,0.11,0.11,1
2020-11-18,711425,宜特群益9B購01,----,----,----,----,0
2020-11-18,711426,環球晶群益9C購02,----,----,----,----,0
2020-11-18,711427,雙美群益9C購03,----,----,----,----,0
2020-11-18,711428,雙鴻群益9C購02,----,----,----,----,0
2020-11-18,711429,力旺元大9B購04,----,----,----,----,0
2020-11-18,711430,元太元大9B購05,----,----,----,----,0
2020-11-18,711431,宏捷科元大9C購03,2.97,2.97,2.97,2.97,1
2020-11-18,711432,精測元大9C購03,----,----,----,----,0
2020-11-18,711433,優群元大9C購01,----,----,----,----,0
2020-11-18,711434,環球晶元大9C購04,1.99,1.99,1.99,1.99,3
2020-11-18,711435,譜瑞元大9B購03,----,----,----,----,0
2020-11-18,711436,鈊象元大9C購05,----,----,----,----,0
2020-11-18,711437,穩懋台新9B購01,----,----,----,----,0
2020-11-18,711438,久元凱基9C購01,----,----,----,----,0
2020-11-18,711439,大江凱基9B購04,----,----,----,----,0
2020-11-18,711440,元太凱基9B購02,----,----,----,----,0
2020-11-18,711441,弘塑凱基9C購01,----,----,----,----,0
2020-11-18,711442,原相凱基01購01,1.48,1.53,1.53,1.48,2
2020-11-18,711443,順達凱基9B購01,----,----,----,----,0
2020-11-18,711444,鈊象凱基03購01,1.10,1.17,1.18,1.10,11
2020-11-18,711445,久元國票9B購02,----,----,----,----,0
2020-11-18,711446,邦特國票9C購01,----,----,----,----,0
2020-11-18,711447,旺矽國票9C購01,----,----,----,----,0
2020-11-18,711448,中美晶統一9B購04,----,----,----,----,0
2020-11-18,711449,合晶統一9C購01,0.45,0.45,0.45,0.45,2
2020-11-18,711450,網家中信9B購01,----,----,----,----,0
2020-11-18,711451,雙鴻中信01購01,1.30,1.32,1.41,1.30,6
2020-11-18,711452,宜特永豐9B購02,----,----,----,----,0
2020-11-18,711453,信驊永豐9B購03,----,----,----,----,0
2020-11-18,711454,閎康永豐9B購01,----,----,----,----,0
2020-11-18,711455,網家永豐9B購02,----,----,----,----,0
2020-11-18,711456,穩懋永豐9B購03,----,----,----,----,0
2020-11-18,711457,鈊象永豐9B購03,----,----,----,----,0
2020-11-18,711458,元太國泰01購02,0.69,0.68,0.69,0.68,4
2020-11-18,711459,譜瑞國泰01購02,----,----,----,----,0
2020-11-18,711460,頎邦國泰9C購01,1.23,1.23,1.23,1.23,1
2020-11-18,711461,合晶群益9B購02,----,----,----,----,0
2020-11-18,711462,是方群益9B購03,----,----,----,----,0
2020-11-18,711463,閎康群益9B購01,----,----,----,----,0
2020-11-18,711464,新普群益9C購03,----,----,----,----,0
2020-11-18,711465,譜瑞群益9B購03,----,----,----,----,0
2020-11-18,711466,宇峻永豐9B購03,----,----,----,----,0
2020-11-18,711467,精測永豐9B購02,----,----,----,----,0
2020-11-18,711468,穩懋永豐9B購04,----,----,----,----,0
2020-11-18,711469,大江元大9C購04,----,----,----,----,0
2020-11-18,711470,信驊元大9C購02,----,----,----,----,0
2020-11-18,711471,建榮元大9B購04,----,----,----,----,0
2020-11-18,711472,是方元大9B購02,----,----,----,----,0
2020-11-18,711473,新普元大9B購04,1.58,1.58,1.58,1.58,1
2020-11-18,711474,雍智元大9C購04,----,----,----,----,0
2020-11-18,711475,雙美元大9C購04,----,----,----,----,0
2020-11-18,711476,譜瑞元大9B購04,----,----,----,----,0
2020-11-18,711477,大學光富邦9B購01,----,----,----,----,0
2020-11-18,711478,宏捷科麥證9B購01,----,----,----,----,0
2020-11-18,711479,大學光統一03購01,----,----,----,----,0
2020-11-18,711480,元太統一9B購02,----,----,----,----,0
2020-11-18,711481,智擎統一9C購01,0.03,0.03,0.03,0.03,1
2020-11-18,711482,網家統一01購02,----,----,----,----,0
2020-11-18,711483,穩懋統一01購02,----,----,----,----,0
2020-11-18,711484,晟德統一9B購01,0.25,0.25,0.25,0.25,1
2020-11-18,711485,元太凱基9B購03,----,----,----,----,0
2020-11-18,711486,世界凱基01購01,----,----,----,----,0
2020-11-18,711487,旺矽凱基01購01,----,----,----,----,0
2020-11-18,711488,信驊凱基9B購02,----,----,----,----,0
2020-11-18,711489,信驊凱基9B購03,----,----,----,----,0
2020-11-18,711490,聯亞凱基01購02,----,----,----,----,0
2020-11-18,711491,大學光兆豐9C購01,4.30,4.30,4.30,4.30,1
2020-11-18,711492,信驊兆豐9B購02,----,----,----,----,0
2020-11-18,711493,譜瑞兆豐9B購02,----,----,----,----,0
2020-11-18,711494,旺矽元富9C購01,----,----,----,----,0
2020-11-18,711495,信驊元富03購01,0.44,0.37,0.44,0.37,8
2020-11-18,711496,原相元富03購01,----,----,----,----,0
2020-11-18,711497,網家元富03購01,----,----,----,----,0
2020-11-18,711498,雙美元富9B購01,----,----,----,----,0
2020-11-18,711499,M31國泰02購01,0.77,0.77,0.77,0.77,1
2020-11-18,711500,新普國泰02購01,----,----,----,----,0
2020-11-18,711501,雙鴻富邦9C購01,----,----,----,----,0
2020-11-18,711502,譜瑞富邦02購01,0.46,0.47,0.48,0.46,16
2020-11-18,711503,M31群益9B購01,----,----,----,----,0
2020-11-18,711504,M31元大9B購01,----,----,----,----,0
2020-11-18,711505,久元元大9B購03,----,----,----,----,0
2020-11-18,711506,元太元大9B購06,0.18,0.18,0.18,0.18,1
2020-11-18,711507,旺矽元大9B購05,3.50,3.50,3.50,3.50,1
2020-11-18,711508,是方元大9B購03,----,----,----,----,0
2020-11-18,711509,聖暉元大9B購01,----,----,----,----,0
2020-11-18,711510,鈊象元大9C購06,----,----,----,----,0
2020-11-18,711511,頎邦元大9B購04,----,----,----,----,0
2020-11-18,711512,頎邦元大9B購05,----,----,----,----,0
2020-11-18,711513,元太統一9B購03,----,----,----,----,0
2020-11-18,711514,瓦城統一02購01,0.36,0.36,0.36,0.36,2
2020-11-18,711515,雙鴻統一9C購03,----,----,----,----,0
